"codigo_mesa";"id_cliente";"num_pessoa_mesa";"data_hora_entrada";"data_hora_saida"
4361;86;18;"2023-10-29 21:24:50";"2023-10-31 09:24:50"
4362;15;15;"2022-09-11 15:16:09";"2022-09-12 20:16:09"
4363;75;20;"2022-11-07 12:03:00";"2022-11-09 05:03:00"
4364;79;20;"2023-04-26 12:36:17";"2023-04-29 07:36:17"
4365;23;14;"2023-12-03 06:21:06";"2023-12-04 23:21:06"
4366;57;8;"2022-12-18 23:12:36";"2022-12-20 20:12:36"
4367;35;9;"2023-01-10 23:25:27";"2023-01-15 00:25:27"
4368;62;16;"2024-05-18 22:28:49";"2024-05-21 15:28:49"
4369;27;11;"2023-02-07 06:33:56";"2023-02-10 00:33:56"
4370;33;3;"2024-04-22 06:35:16";"2024-04-25 23:35:16"
4371;64;14;"2022-08-09 11:56:00";"2022-08-13 15:56:00"
4372;79;14;"2024-05-24 05:16:32";"2024-05-27 03:16:32"
4373;14;14;"2024-02-09 06:58:43";"2024-02-12 22:58:43"
4374;59;1;"2024-02-26 23:26:26";"2024-02-29 13:26:26"
4375;97;5;"2024-03-28 08:27:28";"2024-03-31 03:27:28"
4376;34;19;"2024-04-12 15:18:52";"2024-04-14 19:18:52"
4377;91;5;"2023-04-06 08:30:34";"2023-04-07 21:30:34"
4378;20;14;"2023-11-18 20:23:09";"2023-11-19 23:23:09"
4379;4;16;"2022-09-21 01:04:38";"2022-09-24 05:04:38"
4380;57;14;"2023-03-23 18:19:33";"2023-03-27 05:19:33"
4381;1;18;"2023-12-04 00:37:40";"2023-12-07 21:37:40"
4382;32;1;"2022-06-17 11:28:41";"2022-06-20 03:28:41"
4383;100;4;"2022-08-18 17:22:05";"2022-08-19 23:22:05"
4384;17;19;"2023-12-10 10:31:40";"2023-12-11 08:31:40"
4385;72;11;"2023-02-22 03:03:21";"2023-02-23 19:03:21"
4386;68;7;"2023-09-03 00:49:48";"2023-09-04 11:49:48"
4387;77;18;"2024-05-24 05:36:02";"2024-05-26 22:36:02"
4388;9;7;"2024-04-06 21:04:57";"2024-04-09 07:04:57"
4389;13;15;"2023-08-07 16:34:19";"2023-08-11 15:34:19"
4390;9;14;"2023-03-04 00:43:06";"2023-03-05 18:43:06"
4391;34;10;"2024-04-07 05:42:18";"2024-04-08 01:42:18"
4392;12;18;"2023-10-16 18:35:38";"2023-10-18 02:35:38"
4393;34;2;"2022-12-20 03:53:25";"2022-12-21 18:53:25"
4394;46;11;"2024-01-30 16:18:45";"2024-01-31 18:18:45"
4395;87;20;"2022-10-11 12:54:35";"2022-10-12 05:54:35"
4396;89;18;"2024-01-04 08:10:50";"2024-01-05 02:10:50"
4397;81;3;"2023-10-06 05:10:45";"2023-10-08 13:10:45"
4398;99;12;"2023-10-08 07:47:41";"2023-10-12 06:47:41"
4399;83;6;"2023-06-07 20:28:53";"2023-06-09 21:28:53"
4400;46;15;"2022-08-23 06:56:53";"2022-08-26 12:56:53"
4401;68;4;"2023-04-05 00:00:54";"2023-04-08 16:00:54"
4402;18;20;"2022-12-25 05:51:03";"2022-12-27 10:51:03"
4403;51;10;"2023-05-26 05:36:37";"2023-05-26 22:36:37"
4404;28;1;"2024-01-13 04:48:33";"2024-01-16 01:48:33"
4405;44;8;"2022-08-12 23:56:24";"2022-08-14 10:56:24"
4406;15;14;"2024-03-15 17:39:59";"2024-03-19 21:39:59"
4407;1;5;"2024-05-14 21:29:27";"2024-05-16 04:29:27"
4408;47;1;"2023-04-25 05:16:30";"2023-04-27 05:16:30"
4409;61;11;"2023-03-11 09:03:46";"2023-03-13 11:03:46"
4410;44;8;"2023-08-17 21:58:55";"2023-08-21 21:58:55"
4411;10;11;"2023-04-19 06:08:44";"2023-04-22 16:08:44"
4412;57;17;"2023-09-27 23:07:23";"2023-10-01 22:07:23"
4413;32;4;"2022-09-13 04:41:06";"2022-09-16 10:41:06"
4414;55;14;"2023-02-23 08:51:29";"2023-02-24 00:51:29"
4415;21;1;"2024-02-03 18:21:58";"2024-02-05 20:21:58"
4416;34;12;"2023-03-19 00:17:07";"2023-03-20 08:17:07"
4417;50;19;"2023-02-06 03:01:42";"2023-02-09 20:01:42"
4418;95;15;"2023-02-16 17:10:49";"2023-02-18 05:10:49"
4419;63;7;"2022-08-25 09:05:26";"2022-08-29 05:05:26"
4420;64;16;"2023-05-14 08:29:38";"2023-05-17 03:29:38"
4421;10;19;"2022-11-17 21:32:15";"2022-11-20 21:32:15"
4422;56;2;"2023-06-28 10:56:16";"2023-07-01 07:56:16"
4423;84;15;"2022-10-07 11:04:11";"2022-10-11 11:04:11"
4424;40;11;"2023-11-05 03:06:03";"2023-11-08 00:06:03"
4425;11;5;"2022-09-16 10:22:31";"2022-09-18 23:22:31"
4426;45;9;"2022-07-05 08:59:46";"2022-07-08 21:59:46"
4427;19;17;"2022-08-01 07:35:25";"2022-08-02 08:35:25"
4428;12;4;"2023-10-09 23:03:46";"2023-10-11 19:03:46"
4429;32;17;"2024-03-09 11:10:42";"2024-03-11 16:10:42"
4430;14;10;"2022-11-29 02:41:34";"2022-12-02 01:41:34"
4431;18;20;"2023-02-28 07:24:41";"2023-03-02 23:24:41"
4432;95;10;"2024-01-29 04:32:11";"2024-02-01 11:32:11"
4433;2;17;"2023-12-26 08:51:02";"2023-12-28 08:51:02"
4434;6;14;"2023-05-18 00:06:27";"2023-05-18 19:06:27"
4435;41;4;"2022-09-26 22:12:47";"2022-09-27 14:12:47"
4436;100;11;"2024-02-07 08:33:17";"2024-02-08 20:33:17"
4437;68;9;"2022-09-28 23:27:02";"2022-09-30 08:27:02"
4438;10;8;"2023-06-09 10:58:13";"2023-06-11 09:58:13"
4439;98;7;"2022-09-23 10:40:45";"2022-09-26 11:40:45"
4440;88;2;"2023-04-19 15:37:31";"2023-04-20 07:37:31"
4441;42;5;"2024-03-25 17:33:53";"2024-03-27 18:33:53"
4442;24;16;"2023-11-24 18:14:40";"2023-11-27 19:14:40"
4443;56;2;"2022-09-18 11:35:35";"2022-09-21 15:35:35"
4444;67;12;"2022-07-05 08:17:39";"2022-07-07 14:17:39"
4445;71;20;"2024-05-11 02:30:19";"2024-05-13 04:30:19"
4446;89;3;"2022-11-03 05:22:07";"2022-11-05 02:22:07"
4447;99;5;"2023-06-03 15:10:09";"2023-06-07 11:10:09"
4448;31;9;"2023-03-02 17:15:24";"2023-03-03 15:15:24"
4449;73;3;"2024-03-04 05:04:38";"2024-03-06 00:04:38"
4450;80;18;"2022-08-27 08:04:11";"2022-08-30 17:04:11"
4451;6;16;"2023-07-11 06:25:50";"2023-07-12 09:25:50"
4452;6;4;"2023-07-06 21:54:57";"2023-07-09 09:54:57"
4453;7;7;"2024-04-12 16:12:56";"2024-04-15 15:12:56"
4454;52;5;"2023-01-25 23:50:07";"2023-01-28 06:50:07"
4455;14;13;"2023-07-24 07:23:08";"2023-07-24 22:23:08"
4456;86;18;"2022-09-24 15:46:59";"2022-09-26 19:46:59"
4457;50;17;"2023-01-15 08:24:10";"2023-01-17 10:24:10"
4458;33;11;"2022-07-17 03:29:08";"2022-07-18 21:29:08"
4459;9;2;"2022-08-21 02:35:13";"2022-08-24 05:35:13"
4460;30;1;"2023-07-12 12:45:38";"2023-07-15 16:45:38"
4461;89;15;"2024-02-16 19:22:13";"2024-02-19 07:22:13"
4462;67;9;"2023-01-09 17:20:36";"2023-01-11 00:20:36"
4463;28;8;"2023-08-28 22:56:10";"2023-09-01 13:56:10"
4464;76;12;"2023-05-14 13:08:15";"2023-05-16 03:08:15"
4465;85;12;"2023-05-23 00:50:05";"2023-05-25 22:50:05"
4466;70;10;"2022-12-08 02:50:15";"2022-12-11 14:50:15"
4467;10;16;"2022-08-01 08:34:29";"2022-08-04 22:34:29"
4468;73;9;"2023-10-14 20:06:38";"2023-10-15 09:06:38"
4469;33;19;"2023-03-27 21:40:30";"2023-03-30 16:40:30"
4470;7;3;"2022-06-08 13:43:12";"2022-06-09 23:43:12"
4471;96;9;"2022-06-23 03:19:23";"2022-06-23 15:19:23"
4472;36;12;"2023-02-05 20:07:33";"2023-02-09 17:07:33"
4473;34;10;"2024-02-20 21:09:16";"2024-02-23 22:09:16"
4474;96;17;"2024-03-27 18:20:06";"2024-03-29 19:20:06"
4475;52;6;"2022-10-28 01:40:30";"2022-10-28 23:40:30"
4476;26;13;"2023-03-19 15:38:42";"2023-03-22 12:38:42"
4477;39;15;"2023-07-29 00:51:34";"2023-07-31 16:51:34"
4478;27;8;"2024-03-15 10:49:49";"2024-03-17 22:49:49"
4479;17;8;"2023-09-24 19:29:32";"2023-09-26 09:29:32"
4480;16;12;"2022-12-16 22:03:36";"2022-12-18 06:03:36"
4481;58;13;"2023-03-31 15:23:07";"2023-04-03 11:23:07"
4482;70;17;"2023-10-21 06:07:07";"2023-10-23 18:07:07"
4483;73;9;"2023-05-10 23:42:21";"2023-05-11 20:42:21"
4484;58;6;"2022-09-23 04:10:04";"2022-09-24 11:10:04"
4485;67;13;"2024-02-18 10:03:20";"2024-02-22 02:03:20"
4486;42;6;"2022-09-15 08:07:40";"2022-09-16 10:07:40"
4487;53;18;"2024-02-24 14:46:11";"2024-02-27 22:46:11"
4488;91;17;"2023-07-10 11:46:28";"2023-07-14 11:46:28"
4489;28;14;"2024-05-03 17:36:41";"2024-05-04 15:36:41"
4490;84;12;"2023-10-10 20:27:07";"2023-10-11 14:27:07"
4491;8;5;"2023-05-12 10:02:42";"2023-05-13 07:02:42"
4492;28;19;"2024-04-30 00:05:33";"2024-05-02 04:05:33"
4493;97;11;"2023-12-04 17:24:38";"2023-12-05 05:24:38"
4494;75;9;"2022-08-30 07:14:03";"2022-09-02 17:14:03"
4495;12;12;"2023-09-05 04:28:35";"2023-09-08 02:28:35"
4496;24;13;"2024-03-17 21:18:47";"2024-03-20 21:18:47"
4497;3;14;"2023-04-15 18:10:27";"2023-04-17 20:10:27"
4498;4;12;"2023-08-11 16:59:52";"2023-08-13 19:59:52"
4499;86;10;"2023-10-09 02:07:08";"2023-10-12 02:07:08"
4500;94;13;"2022-09-16 02:53:06";"2022-09-17 10:53:06"
4501;27;19;"2023-06-17 07:52:40";"2023-06-18 09:52:40"
4502;82;14;"2024-05-21 11:44:33";"2024-05-25 04:44:33"
4503;32;3;"2023-09-05 06:01:44";"2023-09-06 19:01:44"
4504;98;10;"2023-06-01 12:32:31";"2023-06-02 02:32:31"
4505;55;5;"2023-03-31 00:46:37";"2023-04-02 02:46:37"
4506;37;18;"2022-06-18 20:35:04";"2022-06-21 13:35:04"
4507;35;7;"2023-01-16 13:52:31";"2023-01-20 02:52:31"
4508;75;3;"2022-10-19 07:31:56";"2022-10-20 05:31:56"
4509;31;8;"2023-10-26 08:57:43";"2023-10-28 06:57:43"
4510;87;3;"2023-09-15 17:59:33";"2023-09-18 10:59:33"
4511;71;5;"2022-08-25 11:09:32";"2022-08-26 02:09:32"
4512;13;14;"2024-01-13 17:54:22";"2024-01-16 06:54:22"
4513;93;13;"2023-04-23 02:01:00";"2023-04-27 04:01:00"
4514;80;11;"2022-11-27 04:48:07";"2022-11-30 13:48:07"
4515;98;4;"2022-06-01 18:11:43";"2022-06-05 17:11:43"
4516;23;17;"2022-10-16 22:01:19";"2022-10-19 08:01:19"
4517;86;10;"2024-01-24 18:47:46";"2024-01-28 15:47:46"
4518;95;14;"2023-07-01 16:41:05";"2023-07-02 21:41:05"
4519;84;7;"2023-03-30 13:04:57";"2023-03-31 18:04:57"
4520;92;7;"2022-09-22 20:48:44";"2022-09-24 14:48:44"
4521;99;7;"2023-04-01 02:56:36";"2023-04-02 13:56:36"
4522;36;10;"2023-08-09 07:08:44";"2023-08-13 09:08:44"
4523;87;5;"2023-02-19 01:15:01";"2023-02-20 16:15:01"
4524;55;19;"2022-11-10 10:08:07";"2022-11-12 07:08:07"
4525;11;14;"2023-07-27 22:38:37";"2023-07-29 03:38:37"
4526;81;4;"2022-10-13 13:46:31";"2022-10-14 23:46:31"
4527;96;3;"2023-01-22 15:54:15";"2023-01-23 10:54:15"
4528;84;1;"2023-06-18 17:47:49";"2023-06-21 20:47:49"
4529;90;15;"2023-03-04 09:17:28";"2023-03-08 00:17:28"
4530;44;12;"2023-11-08 03:25:50";"2023-11-10 07:25:50"
4531;49;20;"2022-09-18 08:05:30";"2022-09-19 08:05:30"
4532;78;6;"2022-08-03 09:33:56";"2022-08-06 18:33:56"
4533;29;12;"2022-08-12 21:39:00";"2022-08-15 13:39:00"
4534;5;10;"2023-10-19 23:24:53";"2023-10-22 15:24:53"
4535;32;1;"2023-08-22 01:46:05";"2023-08-22 14:46:05"
4536;93;1;"2023-02-08 07:00:04";"2023-02-12 02:00:04"
4537;49;11;"2022-11-21 01:18:53";"2022-11-22 12:18:53"
4538;52;12;"2023-01-04 10:42:20";"2023-01-05 06:42:20"
4539;40;4;"2023-04-18 03:01:14";"2023-04-21 12:01:14"
4540;5;3;"2024-02-08 04:22:16";"2024-02-10 09:22:16"
4541;89;5;"2023-04-26 07:18:06";"2023-04-30 09:18:06"
4542;24;9;"2023-03-21 10:09:19";"2023-03-24 05:09:19"
4543;57;8;"2023-04-09 13:13:47";"2023-04-12 02:13:47"
4544;88;12;"2023-05-15 23:24:23";"2023-05-18 07:24:23"
4545;54;7;"2023-03-08 19:37:57";"2023-03-09 14:37:57"
4546;21;20;"2024-02-24 18:55:19";"2024-02-28 19:55:19"
4547;14;10;"2022-12-16 13:49:44";"2022-12-19 08:49:44"
4548;17;17;"2023-02-25 19:06:35";"2023-02-27 00:06:35"
4549;52;15;"2023-07-22 16:54:59";"2023-07-24 00:54:59"
4550;74;7;"2023-12-25 05:36:09";"2023-12-28 11:36:09"
4551;98;3;"2023-02-05 14:47:01";"2023-02-06 18:47:01"
4552;11;12;"2023-05-18 10:43:43";"2023-05-19 23:43:43"
4553;22;11;"2024-01-23 16:36:12";"2024-01-27 15:36:12"
4554;82;7;"2023-10-26 14:21:46";"2023-10-27 22:21:46"
4555;46;1;"2023-04-06 23:08:53";"2023-04-08 12:08:53"
4556;66;5;"2023-11-04 08:34:48";"2023-11-06 14:34:48"
4557;10;13;"2023-08-04 11:01:08";"2023-08-07 15:01:08"
4558;30;14;"2023-03-25 23:23:20";"2023-03-27 19:23:20"
4559;66;1;"2022-08-06 04:15:51";"2022-08-09 08:15:51"
4560;35;8;"2023-05-11 22:04:20";"2023-05-12 20:04:20"
4561;1;17;"2022-08-28 15:23:35";"2022-08-30 01:23:35"
4562;72;19;"2023-02-25 09:45:30";"2023-02-27 00:45:30"
4563;74;18;"2023-06-23 13:54:09";"2023-06-25 17:54:09"
4564;93;9;"2023-12-08 00:16:38";"2023-12-11 22:16:38"
4565;32;13;"2024-03-02 03:47:17";"2024-03-05 09:47:17"
4566;12;19;"2022-06-20 04:08:31";"2022-06-22 01:08:31"
4567;24;9;"2023-02-17 15:01:47";"2023-02-18 10:01:47"
4568;78;20;"2024-04-15 08:08:07";"2024-04-19 04:08:07"
4569;24;1;"2023-04-04 21:51:50";"2023-04-06 10:51:50"
4570;4;6;"2023-04-13 17:09:43";"2023-04-15 22:09:43"
4571;91;12;"2023-07-16 17:16:26";"2023-07-18 09:16:26"
4572;57;2;"2024-05-25 00:17:05";"2024-05-25 20:17:05"
4573;16;9;"2022-07-19 11:10:33";"2022-07-22 09:10:33"
4574;15;5;"2023-01-10 12:37:44";"2023-01-12 12:37:44"
4575;78;12;"2023-01-15 09:02:34";"2023-01-18 12:02:34"
4576;15;6;"2022-09-24 04:18:53";"2022-09-27 20:18:53"
4577;29;13;"2023-08-02 08:24:40";"2023-08-03 03:24:40"
4578;99;14;"2022-08-06 21:31:08";"2022-08-09 05:31:08"
4579;84;19;"2024-01-10 08:53:44";"2024-01-12 11:53:44"
4580;77;15;"2022-11-06 11:43:20";"2022-11-07 00:43:20"
4581;23;19;"2023-12-19 03:04:54";"2023-12-21 19:04:54"
4582;12;6;"2023-12-12 19:31:41";"2023-12-15 01:31:41"
4583;68;10;"2023-08-25 23:27:06";"2023-08-27 07:27:06"
4584;80;6;"2024-01-23 13:58:53";"2024-01-24 00:58:53"
4585;25;14;"2022-10-15 17:30:41";"2022-10-16 15:30:41"
4586;45;2;"2024-01-02 23:34:07";"2024-01-03 10:34:07"
4587;99;5;"2024-01-21 20:50:42";"2024-01-25 04:50:42"
4588;92;7;"2022-06-12 06:52:20";"2022-06-14 19:52:20"
4589;45;17;"2023-09-14 15:10:50";"2023-09-15 23:10:50"
4590;86;20;"2023-04-13 12:44:38";"2023-04-16 10:44:38"
4591;82;11;"2023-05-31 13:30:44";"2023-06-02 01:30:44"
4592;94;1;"2023-03-18 07:36:29";"2023-03-20 09:36:29"
4593;39;4;"2024-02-21 19:09:24";"2024-02-22 22:09:24"
4594;17;19;"2023-03-09 07:09:50";"2023-03-11 03:09:50"
4595;24;14;"2023-12-30 22:49:40";"2024-01-02 21:49:40"
4596;79;7;"2022-10-02 21:20:58";"2022-10-03 15:20:58"
4597;77;7;"2022-07-30 11:39:26";"2022-08-01 18:39:26"
4598;6;5;"2023-02-01 16:34:50";"2023-02-03 22:34:50"
4599;91;15;"2024-03-07 02:49:53";"2024-03-09 20:49:53"
4600;75;1;"2023-01-28 16:19:10";"2023-01-30 17:19:10"
4601;12;4;"2023-07-30 05:32:54";"2023-08-03 07:32:54"
4602;71;12;"2024-05-17 03:54:23";"2024-05-20 05:54:23"
4603;51;3;"2024-02-27 16:19:37";"2024-02-28 17:19:37"
4604;61;11;"2022-11-22 00:03:01";"2022-11-23 14:03:01"
4605;45;11;"2023-03-19 17:51:25";"2023-03-20 19:51:25"
4606;56;20;"2023-06-25 20:21:48";"2023-06-29 02:21:48"
4607;7;19;"2023-07-26 23:49:34";"2023-07-30 01:49:34"
4608;95;13;"2023-08-22 22:41:11";"2023-08-26 21:41:11"
4609;76;7;"2023-11-09 17:05:09";"2023-11-13 13:05:09"
4610;97;7;"2023-07-01 06:21:34";"2023-07-02 22:21:34"
4611;35;13;"2023-03-07 22:39:16";"2023-03-08 12:39:16"
4612;27;6;"2023-02-15 03:16:04";"2023-02-18 22:16:04"
4613;68;14;"2023-04-06 08:48:16";"2023-04-09 12:48:16"
4614;3;1;"2022-09-30 00:12:11";"2022-10-01 11:12:11"
4615;35;12;"2024-01-03 10:21:42";"2024-01-04 04:21:42"
4616;27;4;"2022-11-12 00:10:50";"2022-11-14 06:10:50"
4617;69;1;"2023-04-29 19:57:04";"2023-05-02 18:57:04"
4618;17;13;"2023-01-13 05:00:55";"2023-01-16 06:00:55"
4619;20;6;"2023-07-05 21:59:33";"2023-07-08 12:59:33"
4620;71;16;"2022-09-04 03:01:47";"2022-09-04 20:01:47"
4621;74;9;"2023-12-20 08:15:21";"2023-12-22 09:15:21"
4622;87;5;"2023-06-28 00:48:08";"2023-07-01 08:48:08"
4623;84;5;"2024-05-04 02:36:12";"2024-05-07 20:36:12"
4624;94;11;"2022-10-30 11:13:17";"2022-11-01 08:13:17"
4625;64;7;"2024-01-17 04:13:43";"2024-01-20 09:13:43"
4626;68;5;"2022-06-23 11:43:39";"2022-06-26 21:43:39"
4627;12;2;"2023-10-21 06:06:45";"2023-10-24 20:06:45"
4628;95;11;"2022-11-01 05:02:13";"2022-11-03 10:02:13"
4629;1;17;"2022-11-30 03:35:09";"2022-11-30 22:35:09"
4630;30;20;"2024-05-15 10:29:08";"2024-05-19 11:29:08"
4631;76;18;"2023-09-07 04:56:05";"2023-09-08 00:56:05"
4632;5;4;"2022-09-28 19:49:04";"2022-10-02 13:49:04"
4633;14;13;"2022-05-29 05:37:23";"2022-05-31 21:37:23"
4634;92;8;"2023-07-06 18:57:59";"2023-07-10 00:57:59"
4635;5;6;"2023-08-20 21:03:07";"2023-08-22 07:03:07"
4636;5;4;"2023-08-14 01:07:36";"2023-08-18 01:07:36"
4637;68;16;"2022-12-06 02:37:02";"2022-12-08 12:37:02"
4638;45;16;"2024-01-30 19:48:30";"2024-02-03 09:48:30"
4639;50;1;"2022-06-15 23:07:42";"2022-06-18 01:07:42"
4640;13;2;"2024-02-23 23:00:16";"2024-02-24 16:00:16"
4641;77;7;"2023-07-05 04:31:22";"2023-07-08 15:31:22"
4642;7;18;"2023-03-02 17:09:33";"2023-03-04 18:09:33"
4643;39;4;"2023-01-25 10:49:15";"2023-01-26 05:49:15"
4644;56;7;"2022-06-19 15:21:12";"2022-06-20 22:21:12"
4645;73;3;"2024-02-02 07:03:43";"2024-02-03 15:03:43"
4646;63;20;"2024-03-21 06:07:36";"2024-03-23 23:07:36"
4647;47;18;"2022-12-26 07:49:53";"2022-12-30 10:49:53"
4648;79;5;"2022-07-24 09:03:37";"2022-07-28 02:03:37"
4649;29;3;"2023-03-07 12:32:18";"2023-03-11 09:32:18"
4650;66;7;"2022-07-16 01:34:42";"2022-07-18 13:34:42"
4651;74;16;"2022-06-11 17:30:56";"2022-06-12 05:30:56"
4652;55;14;"2024-04-07 22:20:46";"2024-04-08 20:20:46"
4653;67;15;"2023-11-05 06:47:20";"2023-11-07 08:47:20"
4654;62;3;"2022-12-20 11:49:58";"2022-12-24 05:49:58"
4655;98;9;"2022-10-17 17:33:30";"2022-10-18 07:33:30"
4656;39;8;"2023-07-21 15:44:25";"2023-07-25 08:44:25"
4657;7;7;"2022-07-29 17:13:01";"2022-07-30 17:13:01"
4658;94;5;"2024-01-28 11:54:06";"2024-01-31 07:54:06"
4659;12;6;"2022-10-16 06:11:07";"2022-10-19 20:11:07"
4660;77;19;"2023-10-24 01:18:08";"2023-10-27 03:18:08"
4661;13;12;"2024-01-27 19:10:53";"2024-01-30 05:10:53"
4662;55;10;"2024-04-13 12:46:33";"2024-04-14 19:46:33"
4663;84;18;"2022-10-12 06:32:48";"2022-10-14 20:32:48"
4664;84;16;"2024-05-03 07:30:05";"2024-05-04 10:30:05"
4665;11;19;"2022-09-24 00:20:34";"2022-09-24 17:20:34"
4666;73;1;"2024-01-17 15:09:05";"2024-01-21 10:09:05"
4667;24;12;"2023-07-26 06:23:27";"2023-07-27 11:23:27"
4668;27;13;"2022-12-22 15:13:23";"2022-12-25 15:13:23"
4669;59;1;"2023-07-15 23:39:37";"2023-07-18 22:39:37"
4670;97;19;"2022-12-23 11:37:48";"2022-12-24 11:37:48"
4671;25;11;"2023-07-23 03:39:53";"2023-07-25 15:39:53"
4672;15;5;"2024-02-28 11:41:26";"2024-03-03 00:41:26"
4673;10;16;"2023-10-03 10:22:27";"2023-10-07 12:22:27"
4674;93;7;"2023-02-11 20:29:34";"2023-02-15 16:29:34"
4675;97;3;"2023-06-17 08:45:10";"2023-06-20 01:45:10"
4676;38;1;"2023-02-22 02:22:55";"2023-02-23 03:22:55"
4677;85;18;"2024-01-28 13:49:42";"2024-01-31 02:49:42"
4678;58;14;"2024-04-20 19:34:01";"2024-04-24 20:34:01"
4679;66;13;"2023-11-15 01:36:47";"2023-11-17 00:36:47"
4680;58;14;"2024-02-26 09:31:54";"2024-02-29 11:31:54"
4681;71;4;"2023-09-20 15:35:47";"2023-09-24 13:35:47"
4682;53;2;"2024-05-03 08:43:00";"2024-05-03 21:43:00"
4683;18;17;"2023-11-07 16:41:18";"2023-11-09 12:41:18"
4684;100;18;"2023-01-28 10:14:28";"2023-01-31 01:14:28"
4685;87;5;"2023-03-26 23:30:23";"2023-03-29 07:30:23"
4686;47;15;"2023-09-18 05:07:54";"2023-09-22 01:07:54"
4687;72;7;"2024-03-11 22:03:28";"2024-03-14 02:03:28"
4688;10;10;"2022-12-19 23:25:56";"2022-12-23 17:25:56"
4689;76;15;"2023-10-04 01:22:56";"2023-10-05 02:22:56"
4690;53;2;"2023-03-29 20:21:13";"2023-03-31 06:21:13"
4691;56;7;"2022-12-22 12:10:48";"2022-12-24 08:10:48"
4692;23;1;"2022-12-29 17:30:30";"2023-01-01 05:30:30"
4693;13;2;"2023-08-24 17:54:51";"2023-08-25 04:54:51"
4694;63;16;"2023-06-10 06:04:57";"2023-06-12 08:04:57"
4695;56;15;"2023-06-03 06:59:37";"2023-06-06 03:59:37"
4696;49;7;"2022-06-28 22:15:39";"2022-06-30 10:15:39"
4697;8;19;"2023-07-03 13:11:03";"2023-07-07 17:11:03"
4698;28;3;"2024-05-14 19:06:38";"2024-05-16 00:06:38"
4699;80;14;"2023-05-30 17:39:48";"2023-05-31 23:39:48"
4700;33;19;"2023-05-19 08:00:52";"2023-05-19 18:00:52"
4701;10;18;"2022-08-15 08:07:27";"2022-08-18 21:07:27"
4702;52;12;"2023-07-02 16:45:07";"2023-07-04 18:45:07"
4703;37;4;"2022-09-02 03:40:20";"2022-09-02 16:40:20"
4704;91;6;"2023-05-13 21:42:35";"2023-05-14 18:42:35"
4705;39;4;"2023-03-08 15:29:19";"2023-03-12 14:29:19"
4706;53;19;"2022-12-21 13:38:59";"2022-12-25 12:38:59"
4707;34;1;"2023-02-04 02:10:12";"2023-02-06 09:10:12"
4708;19;10;"2024-03-21 12:46:40";"2024-03-24 18:46:40"
4709;43;7;"2022-11-01 00:27:22";"2022-11-02 19:27:22"
4710;67;4;"2023-05-14 04:24:32";"2023-05-15 05:24:32"
4711;87;17;"2022-06-20 16:11:40";"2022-06-22 06:11:40"
4712;38;3;"2024-01-14 20:15:07";"2024-01-15 10:15:07"
4713;37;13;"2022-06-04 05:27:58";"2022-06-06 04:27:58"
4714;88;13;"2023-09-08 05:58:42";"2023-09-08 19:58:42"
4715;88;12;"2023-12-15 08:10:13";"2023-12-18 09:10:13"
4716;33;18;"2024-01-24 13:19:07";"2024-01-26 07:19:07"
4717;30;16;"2022-09-04 11:55:28";"2022-09-05 23:55:28"
4718;17;6;"2024-04-24 17:51:31";"2024-04-27 22:51:31"
4719;73;7;"2023-01-14 22:15:11";"2023-01-15 20:15:11"
4720;57;13;"2023-10-27 16:00:20";"2023-10-30 23:00:20"
4721;78;11;"2023-03-10 13:03:30";"2023-03-11 03:03:30"
4722;66;9;"2023-09-30 01:12:26";"2023-10-03 14:12:26"
4723;69;19;"2022-07-03 17:44:23";"2022-07-06 01:44:23"
4724;20;12;"2024-03-10 16:55:06";"2024-03-11 15:55:06"
4725;48;2;"2024-05-26 07:03:29";"2024-05-28 03:03:29"
4726;52;12;"2024-04-03 18:23:52";"2024-04-05 02:23:52"
4727;66;1;"2023-08-20 01:58:27";"2023-08-21 17:58:27"
4728;55;3;"2024-01-03 18:57:22";"2024-01-04 09:57:22"
4729;91;5;"2022-08-20 02:26:01";"2022-08-22 03:26:01"
4730;83;8;"2023-08-12 13:17:57";"2023-08-15 21:17:57"
4731;85;11;"2022-09-12 01:03:54";"2022-09-14 12:03:54"
4732;61;8;"2024-04-25 09:49:53";"2024-04-29 02:49:53"
4733;4;19;"2023-03-04 09:56:22";"2023-03-06 12:56:22"
4734;86;17;"2022-10-06 23:11:11";"2022-10-07 12:11:11"
4735;30;10;"2023-09-07 19:48:02";"2023-09-11 12:48:02"
4736;77;1;"2023-05-12 23:17:59";"2023-05-15 05:17:59"
4737;69;18;"2022-11-21 03:07:16";"2022-11-24 16:07:16"
4738;93;20;"2022-07-13 07:40:31";"2022-07-17 10:40:31"
4739;67;8;"2024-02-10 01:13:15";"2024-02-13 23:13:15"
4740;100;13;"2022-12-27 01:30:02";"2022-12-30 04:30:02"
4741;11;16;"2024-04-29 17:21:26";"2024-05-03 04:21:26"
4742;54;4;"2023-10-13 06:13:04";"2023-10-16 02:13:04"
4743;4;4;"2022-07-15 12:15:10";"2022-07-17 20:15:10"
4744;7;11;"2022-12-15 13:36:21";"2022-12-16 17:36:21"
4745;91;4;"2023-03-30 18:47:11";"2023-04-03 16:47:11"
4746;21;18;"2024-02-19 11:42:52";"2024-02-22 07:42:52"
4747;51;3;"2022-09-08 01:51:28";"2022-09-10 19:51:28"
