"codigo_mesa";"codigo_prato";"quantidade_pedido";"codigo_situacao_pedido"
3511;535;"1";3
5930;672;"2";3
208;198;"2";2
2581;317;"1";2
3477;75;"6";3
2782;108;"1";3
1735;178;"4";2
2885;323;"6";2
9630;594;"5";2
5551;978;"5";3
5054;647;"3";2
8547;484;"4";2
1725;319;"5";2
8500;159;"4";2
8752;671;"4";3
2161;758;"2";2
5317;236;"2";3
4916;372;"5";2
9468;725;"5";3
183;85;"3";3
3739;990;"3";2
6058;572;"6";3
9351;299;"5";2
9861;564;"4";3
7760;843;"4";3
9769;356;"1";3
4788;626;"2";3
4340;681;"3";2
1320;769;"2";2
1258;90;"3";2
965;799;"6";2
7834;511;"1";2
7693;133;"3";2
5609;811;"3";3
6658;900;"2";2
8613;425;"2";3
3836;963;"3";3
7345;799;"4";2
4344;493;"1";2
3592;398;"3";3
1563;284;"5";3
6354;727;"6";3
1549;105;"3";2
6780;679;"4";3
5721;960;"2";2
6803;290;"3";2
1879;847;"2";3
9528;844;"4";3
3680;774;"6";3
6651;150;"5";3
1279;213;"4";2
2536;429;"6";2
7592;811;"6";2
6502;778;"1";2
6362;382;"4";2
3042;651;"5";2
292;135;"3";2
4472;148;"2";2
4305;691;"1";2
8304;687;"6";2
906;18;"2";3
1058;93;"3";3
224;234;"1";2
9984;904;"2";3
755;308;"1";2
948;72;"3";3
1674;389;"4";2
7784;321;"4";2
9063;128;"2";2
9475;588;"2";3
7574;428;"4";2
6565;30;"2";2
6420;266;"2";2
6978;118;"6";2
3335;188;"1";3
9709;117;"4";2
9263;111;"3";2
680;723;"1";3
2143;631;"1";3
4827;269;"5";2
7663;520;"3";2
2502;214;"5";2
9903;626;"4";3
4276;287;"5";3
7976;267;"2";2
6916;624;"5";3
5074;200;"6";2
1085;512;"5";2
2298;874;"3";2
4426;355;"5";3
6408;744;"6";3
5823;136;"4";3
5610;166;"4";2
5331;530;"3";2
2232;914;"5";2
348;500;"2";2
6848;213;"1";3
1029;711;"1";2
2954;402;"6";3
9633;393;"5";3
6577;782;"4";3
2080;157;"5";3
7129;526;"4";2
6329;526;"6";2
6434;565;"1";2
5489;741;"2";2
8499;519;"6";2
7829;127;"6";3
5917;272;"5";2
9824;457;"5";2
636;154;"2";3
8277;676;"3";2
30;840;"4";2
4552;736;"2";3
9307;376;"5";3
4009;658;"5";2
5664;510;"3";2
1686;522;"6";3
9217;481;"2";3
2356;209;"2";3
7305;829;"1";2
8190;501;"6";2
4119;889;"1";3
6110;592;"1";2
9678;351;"4";3
575;959;"4";2
5974;608;"3";2
5686;722;"2";3
2707;361;"3";3
2759;914;"6";3
6054;681;"6";2
4381;948;"3";3
6112;952;"2";2
7442;990;"2";2
3879;89;"3";3
8805;177;"6";3
6363;141;"2";2
6817;88;"2";2
8244;41;"5";2
799;595;"3";3
2721;464;"3";3
7815;82;"4";3
6303;250;"4";3
6218;464;"5";2
4430;533;"3";2
9722;599;"2";3
221;408;"6";3
9562;36;"6";2
5241;944;"2";2
3946;520;"3";3
3152;202;"6";2
6994;868;"1";2
2114;527;"4";2
5184;147;"3";2
9495;13;"2";3
2559;619;"2";3
8702;290;"3";3
621;934;"5";2
5491;131;"6";3
5260;556;"4";2
2966;809;"6";2
9162;232;"6";3
3731;81;"5";3
5795;450;"1";2
4630;878;"3";3
9944;843;"4";3
1118;500;"1";2
672;605;"3";3
7398;480;"4";3
9839;795;"3";3
2481;563;"4";3
8481;809;"1";2
9738;945;"2";2
9839;827;"3";2
6149;989;"6";3
809;407;"6";2
9221;915;"4";3
3951;352;"6";3
9101;798;"2";2
3532;698;"5";3
716;791;"2";2
5373;103;"6";3
4010;69;"1";2
3089;607;"2";3
8422;889;"3";2
5477;477;"4";2
8668;332;"3";2
2426;192;"5";3
9077;910;"4";3
5196;4;"3";3
8082;888;"2";2
6752;625;"5";3
8991;655;"5";3
4022;129;"4";3
6328;475;"1";2
2294;62;"6";2
9222;48;"5";2
6210;237;"4";2
3816;84;"2";2
4281;862;"2";2
6542;504;"1";2
6718;237;"2";3
7853;658;"3";3
2603;513;"1";2
9519;246;"4";2
5500;762;"5";2
4218;655;"1";2
5561;975;"2";2
6447;854;"1";2
4568;584;"4";3
3710;508;"2";2
5045;712;"2";3
2008;129;"1";3
1092;916;"6";3
3442;946;"3";2
8766;166;"1";3
557;550;"1";2
5650;609;"1";2
3014;1;"1";3
4800;616;"4";3
7189;180;"2";3
2009;588;"5";3
5951;276;"1";2
4887;465;"6";2
9850;990;"3";3
9115;874;"4";2
1498;107;"2";2
6048;493;"1";2
9435;946;"3";3
4312;805;"1";2
1470;564;"2";3
8735;708;"5";2
5244;166;"3";3
6614;262;"6";3
7622;886;"2";2
7604;11;"5";2
9737;339;"4";3
3597;997;"6";3
7450;659;"2";2
4878;87;"1";2
5007;950;"5";2
7691;854;"3";2
5599;76;"1";2
9140;263;"6";3
5332;304;"6";2
3335;291;"6";2
824;127;"5";3
2576;14;"3";3
5858;473;"1";2
9753;874;"2";2
9370;558;"5";3
9175;904;"6";2
9474;339;"2";2
4549;772;"6";3
8440;338;"4";2
1134;697;"5";2
5934;380;"1";3
388;637;"6";3
3047;462;"2";2
8993;740;"6";3
8263;349;"2";3
1398;464;"4";2
6989;180;"4";2
5318;8;"6";2
4803;104;"3";2
7919;331;"2";3
7494;965;"1";3
4370;856;"1";2
9349;644;"3";3
8112;540;"5";3
2057;595;"1";2
153;461;"2";3
4930;981;"2";2
4784;755;"5";3
6239;145;"6";3
9434;250;"4";3
953;393;"2";2
886;453;"5";2
9919;379;"2";3
3960;44;"5";3
2000;605;"1";3
1392;354;"4";2
7616;672;"6";3
5865;580;"4";2
4746;774;"1";2
892;630;"4";2
8513;706;"6";3
5579;675;"3";3
3434;700;"6";3
9347;614;"2";3
2173;461;"5";3
3907;257;"6";2
7354;925;"3";3
5706;907;"4";2
407;546;"6";2
4880;416;"4";3
125;329;"3";2
365;341;"3";3
78;202;"4";3
6293;500;"1";3
4449;715;"5";3
1808;430;"6";3
604;961;"4";3
7285;735;"6";3
8717;966;"4";3
3371;638;"5";2
1982;184;"3";3
7790;509;"4";3
6789;19;"4";3
6528;754;"3";2
1361;491;"1";2
9923;44;"6";3
8102;853;"2";3
5306;870;"1";2
3977;887;"2";3
4425;268;"1";3
1798;136;"5";3
3750;190;"1";3
600;385;"4";2
1276;400;"2";3
3179;124;"4";2
2854;542;"5";3
9647;340;"6";2
4322;16;"5";3
1293;818;"1";2
9521;244;"1";2
277;388;"3";2
8959;367;"1";3
676;501;"5";2
9961;18;"5";3
8432;894;"5";3
4273;758;"3";3
1994;106;"5";3
8911;455;"2";2
6435;932;"3";3
9793;737;"1";2
6300;700;"1";2
1396;489;"6";2
1287;573;"6";2
570;668;"5";2
2682;568;"5";2
3396;227;"5";3
7221;679;"6";3
2335;914;"3";2
7796;24;"5";2
7263;958;"4";3
1004;247;"4";3
6869;995;"6";2
370;513;"2";2
6746;185;"1";2
6252;109;"3";2
9763;654;"1";3
5845;89;"3";2
3101;783;"4";2
2111;768;"2";2
7966;418;"3";3
1943;30;"2";2
6384;161;"3";2
4702;743;"6";3
2625;326;"2";3
686;678;"4";3
7595;502;"4";3
7034;375;"5";3
4243;656;"6";2
1281;808;"3";2
8214;964;"6";3
5355;423;"6";3
3871;993;"2";3
4134;323;"2";2
4191;656;"4";2
5658;286;"3";2
6621;267;"2";3
3830;544;"4";2
696;567;"3";2
9580;177;"4";3
2104;517;"4";2
2554;445;"2";3
1929;308;"1";3
7714;70;"4";3
9105;775;"5";2
3913;840;"3";2
8826;448;"6";3
7199;327;"4";3
2704;59;"1";2
6104;871;"2";2
4315;840;"1";3
1862;244;"1";3
8349;684;"2";2
280;843;"4";3
5815;959;"1";3
9081;67;"2";2
9874;508;"4";3
2974;7;"3";2
1239;266;"4";2
5438;263;"6";3
5044;609;"6";2
5961;537;"2";2
1469;280;"1";2
1651;81;"4";2
5066;807;"4";2
2503;190;"6";3
9577;172;"2";2
314;423;"2";3
9087;43;"2";3
6937;489;"3";2
9781;82;"4";3
7645;531;"6";2
6793;848;"4";3
1151;114;"2";2
8471;969;"1";3
934;519;"5";3
4938;222;"1";2
4783;162;"6";3
5986;938;"3";3
7285;800;"6";3
2567;280;"5";2
7016;95;"2";3
4538;161;"2";3
2942;56;"5";2
7737;555;"2";3
9352;594;"4";2
4319;488;"4";3
1396;506;"5";3
7605;5;"5";2
9011;803;"4";2
9140;528;"1";2
5308;979;"6";3
3290;409;"1";2
8100;87;"5";3
1997;943;"5";2
4965;42;"3";2
4252;989;"4";3
5559;182;"1";2
859;687;"1";2
4382;728;"2";2
8270;814;"3";2
4050;471;"5";2
3134;910;"5";3
9141;741;"3";2
1237;532;"6";2
1981;349;"2";2
1335;15;"1";3
2140;439;"4";3
1196;778;"5";3
8615;644;"5";2
8799;933;"4";3
6365;429;"6";2
5104;981;"5";3
6842;147;"1";3
1860;906;"4";3
7632;576;"2";3
2339;916;"1";3
5354;947;"6";2
6128;877;"4";3
7785;742;"5";3
9372;566;"3";3
2457;178;"1";3
7427;41;"2";2
5193;813;"2";2
1662;453;"4";2
2973;813;"3";2
958;651;"5";3
9764;480;"5";3
4348;516;"4";3
7823;642;"6";2
8689;887;"2";2
7432;855;"3";3
7641;300;"1";3
1443;63;"2";2
700;572;"5";2
6214;915;"3";2
7730;495;"2";2
8202;59;"1";3
1661;32;"4";3
6787;295;"3";3
8472;403;"5";2
9041;77;"5";2
6220;383;"5";3
9856;509;"4";3
1904;181;"4";2
1455;656;"3";2
9366;353;"3";2
9073;789;"3";3
9757;894;"3";2
5619;412;"4";3
1759;581;"6";3
8723;352;"1";2
3800;824;"3";3
9192;866;"2";3
6605;151;"2";3
4273;490;"3";2
3243;61;"3";3
9079;770;"2";2
9471;415;"5";2
5518;188;"2";3
9717;505;"3";3
8476;67;"1";2
7794;491;"3";3
7204;283;"6";3
5577;123;"3";2
3683;202;"4";3
5724;660;"2";3
6811;392;"2";3
5954;45;"3";3
8934;473;"2";2
917;84;"4";2
8432;395;"3";2
2850;924;"2";3
844;304;"3";2
3749;814;"4";3
8479;848;"2";2
5125;576;"2";3
6817;637;"5";2
7054;525;"1";2
2648;651;"1";2
4136;229;"5";2
4020;840;"4";3
3219;912;"1";2
9201;883;"5";2
262;80;"3";3
585;429;"2";2
1874;453;"3";2
9223;299;"6";2
1250;600;"5";3
5964;251;"1";2
5599;277;"1";2
870;663;"4";3
9183;683;"4";2
5822;47;"2";2
8893;899;"1";2
2487;954;"6";2
9214;283;"1";3
8004;956;"6";3
1758;816;"1";3
1732;66;"5";2
4851;802;"1";2
9730;316;"3";3
6502;878;"5";2
9547;64;"5";2
9501;800;"2";3
8989;830;"6";3
8759;459;"4";3
595;629;"6";3
1233;634;"5";3
4065;408;"1";3
5285;968;"3";2
8845;740;"3";2
9716;267;"5";2
8441;10;"1";3
7691;345;"1";3
932;377;"6";2
7475;527;"5";3
2303;151;"3";3
8164;670;"6";3
2758;28;"1";2
9562;645;"3";3
8524;149;"1";3
5969;2;"2";2
2631;465;"5";3
4119;924;"3";3
711;615;"6";3
7224;530;"1";3
2470;828;"3";3
4499;761;"6";3
2066;130;"5";3
1498;970;"3";3
2788;90;"2";3
3479;995;"1";2
6955;285;"1";2
3038;431;"1";3
8220;824;"5";2
9210;826;"3";3
5283;768;"5";3
3369;7;"5";2
8523;889;"3";3
4075;241;"5";3
6769;60;"3";2
4318;277;"6";3
8367;894;"4";3
9126;173;"1";2
7145;842;"5";2
9578;890;"3";3
7885;354;"4";2
7981;931;"1";2
1852;249;"3";2
9474;75;"5";3
9010;864;"4";3
4861;499;"4";3
1759;2;"4";3
9887;782;"2";2
9677;451;"1";2
9527;639;"3";3
211;720;"3";2
7997;664;"5";2
2061;305;"3";2
4334;98;"2";2
2169;453;"6";2
9894;64;"1";3
4839;740;"4";3
2117;933;"3";3
8834;641;"5";3
8414;669;"3";2
4603;265;"5";2
4506;627;"6";3
9608;884;"2";3
3759;795;"4";2
3638;364;"2";3
7174;147;"5";2
8727;168;"5";3
670;276;"6";3
7073;95;"1";2
3965;827;"5";3
3443;999;"1";3
3564;727;"6";3
7783;121;"2";2
9210;962;"6";3
4905;620;"3";2
4877;173;"3";3
9473;102;"1";3
2333;999;"6";2
5422;22;"5";3
3365;431;"2";3
9088;53;"2";3
1684;469;"6";3
6882;769;"6";2
1437;552;"4";3
9394;167;"4";3
132;132;"2";2
2486;894;"1";2
4369;535;"4";3
6731;538;"4";3
5364;201;"2";2
6539;207;"6";3
4284;894;"1";3
4237;720;"2";2
7740;999;"6";3
3896;661;"1";2
2249;326;"4";3
2673;246;"2";2
6212;741;"3";3
3695;91;"3";3
917;175;"5";2
8937;935;"5";2
5240;735;"4";3
3133;66;"4";2
2973;404;"4";2
7632;650;"2";3
9285;792;"4";3
920;994;"6";3
1023;32;"1";3
3792;899;"3";2
2406;817;"6";2
6904;147;"6";3
5065;650;"5";2
2337;674;"5";3
9578;264;"4";3
5271;593;"2";3
9755;607;"2";2
9978;855;"4";3
9;684;"5";2
2896;411;"1";3
6048;791;"2";2
4238;202;"1";3
5473;788;"5";2
8378;733;"3";2
417;682;"6";3
8792;323;"1";2
5421;681;"5";3
7201;633;"4";2
3239;137;"5";2
7245;301;"1";3
5935;956;"2";2
5076;876;"1";2
6367;774;"5";3
9661;201;"6";3
7428;255;"3";3
8032;719;"6";3
7884;488;"5";3
2847;130;"2";2
3003;40;"1";2
3896;810;"1";3
2273;106;"2";2
7711;730;"4";2
4780;690;"4";2
7955;307;"4";3
641;138;"1";2
4298;158;"2";3
9380;907;"4";3
4977;781;"3";3
2760;198;"6";2
4906;804;"3";3
3604;422;"1";3
5006;667;"1";2
1147;635;"5";2
2110;157;"5";3
1142;113;"1";2
4176;788;"3";3
5262;653;"6";3
9497;880;"6";2
3694;258;"6";3
4467;706;"5";2
3430;497;"2";3
457;916;"4";3
873;365;"5";3
5632;45;"5";3
1823;845;"3";3
3083;413;"3";3
3679;185;"6";3
4920;872;"3";3
8173;1000;"1";2
4585;794;"2";2
3108;37;"6";3
6364;876;"4";3
503;557;"1";2
4510;528;"4";2
8837;699;"3";3
6352;294;"6";2
9657;526;"2";2
6592;414;"1";3
4757;908;"1";3
6688;422;"5";3
1417;483;"2";2
7191;340;"6";3
5074;136;"2";2
9878;517;"6";2
5800;279;"1";3
7154;308;"6";2
8544;912;"3";3
1239;5;"1";2
8273;802;"5";3
706;599;"4";2
6968;310;"1";3
8962;326;"5";2
4521;636;"5";3
3608;430;"6";2
1297;320;"2";2
3231;132;"3";2
7535;58;"4";3
1925;862;"1";3
8928;77;"2";3
4412;303;"6";3
9214;865;"5";3
7057;363;"6";3
298;325;"3";3
7479;972;"1";3
7463;20;"3";3
775;280;"4";3
6176;381;"3";3
3159;559;"1";2
9332;590;"5";3
9627;918;"6";2
967;97;"3";2
464;556;"3";3
9176;81;"3";2
4882;88;"5";3
1568;761;"4";3
7095;976;"3";2
8801;797;"1";2
8156;848;"6";3
8823;902;"6";3
9863;192;"3";2
7483;655;"4";3
6504;230;"6";3
4322;446;"6";3
702;947;"2";2
751;538;"4";2
6265;595;"5";3
403;362;"3";3
6515;305;"2";3
5685;938;"5";2
5575;298;"2";2
3333;635;"1";3
5904;669;"2";2
2708;430;"1";2
1674;663;"3";3
909;106;"3";2
8654;765;"3";2
2498;338;"2";3
1488;255;"2";2
3689;896;"2";2
4418;576;"6";3
2260;336;"3";3
1543;724;"4";3
7924;321;"5";3
5761;849;"6";2
2105;174;"1";2
3175;119;"1";3
6269;602;"3";3
2948;668;"2";2
354;199;"3";2
8219;302;"4";2
5663;795;"3";3
10000;325;"3";3
6820;112;"5";3
2392;395;"2";3
3952;898;"4";3
2131;755;"6";2
4522;483;"5";3
4530;347;"4";2
8032;141;"4";3
9979;221;"1";2
7265;486;"3";2
4084;399;"3";3
9517;394;"4";3
2073;411;"6";3
1670;53;"5";2
4043;363;"5";3
573;737;"4";2
6868;716;"4";3
300;751;"1";2
3062;365;"1";3
1035;482;"4";3
6079;670;"6";2
1913;441;"5";2
6500;190;"6";3
9783;152;"5";2
9611;55;"5";3
4724;151;"2";2
5604;429;"6";2
4967;188;"3";3
2713;429;"4";2
9896;143;"3";3
7710;50;"6";2
1779;582;"2";3
1288;36;"5";3
4697;668;"3";3
9160;176;"1";3
8914;703;"1";2
1543;40;"2";2
1531;249;"2";3
3858;987;"5";2
9225;475;"6";2
3530;292;"3";2
9278;343;"2";3
8035;719;"4";2
7270;691;"6";3
1946;367;"5";3
4307;93;"4";3
9627;416;"5";2
3182;248;"6";2
9296;153;"4";2
3404;99;"2";3
7893;92;"6";2
3544;732;"4";2
6229;907;"6";3
831;348;"4";2
4046;838;"5";2
9623;361;"2";2
883;24;"6";3
2851;749;"1";3
8346;382;"5";2
1472;342;"6";2
5442;160;"1";3
3897;264;"3";2
1506;573;"2";2
496;834;"4";2
9646;510;"2";2
6481;976;"5";3
2589;339;"4";2
5151;865;"4";3
1346;249;"6";2
3669;723;"3";2
6252;897;"1";3
2275;587;"2";2
873;683;"3";3
5041;891;"3";2
7525;566;"3";3
9562;836;"3";3
3152;913;"6";3
1597;216;"6";3
1598;955;"5";2
6136;494;"2";2
1271;742;"1";2
6572;637;"2";3
9417;806;"6";2
237;456;"1";2
4431;997;"1";2
6342;578;"3";3
2863;476;"2";2
9701;377;"2";3
4349;738;"2";2
4216;143;"1";2
8517;405;"1";3
5298;814;"5";3
6103;382;"4";2
9161;242;"5";2
8962;409;"4";2
5998;489;"6";3
8171;570;"3";2
1719;515;"3";3
9285;616;"6";3
4345;770;"3";2
3662;250;"1";2
4786;403;"2";2
4611;735;"2";3
6636;754;"1";3
2789;509;"4";3
9935;386;"3";3
5664;80;"6";2
6707;230;"1";2
6184;831;"3";2
551;736;"5";3
3278;678;"3";3
8668;818;"1";3
5860;270;"6";2
8981;223;"6";2
174;548;"2";2
3702;154;"6";2
7430;425;"5";2
8715;114;"4";2
955;296;"3";3
1454;912;"3";2
7805;753;"5";2
8265;34;"3";3
388;337;"6";2
7135;56;"6";2
3801;57;"6";3
2580;625;"4";3
7423;279;"3";3
8322;657;"4";3
325;941;"2";3
5969;180;"6";3
6599;291;"6";3
3022;670;"6";3
4094;150;"4";3
6048;673;"3";2
8414;862;"5";3
2342;298;"3";3
7659;765;"4";3
40;364;"1";3
9019;482;"5";3
8278;202;"1";3
1312;276;"5";3
9959;276;"4";3
4771;8;"5";3
1677;165;"2";2
4712;137;"2";3
6137;839;"1";3
9519;717;"3";2
760;838;"3";2
2960;110;"5";2
259;153;"6";2
5473;195;"1";2
4573;744;"4";2
149;845;"4";2
1871;45;"4";3
3176;536;"1";3
883;764;"2";3
316;270;"6";3
8155;789;"5";3
5486;328;"2";2
616;691;"2";2
4322;564;"3";3
4040;925;"1";3
5588;444;"2";2
292;562;"5";3
9390;407;"4";3
8763;725;"2";3
2988;94;"4";2
8915;552;"6";3
121;328;"3";3
124;171;"4";2
8440;299;"4";3
2238;12;"3";3
5762;476;"3";3
27;703;"4";3
4480;721;"4";2
6384;361;"4";2
2268;429;"5";3
7639;927;"2";2
2503;479;"2";3
838;195;"6";2
1310;377;"3";2
8340;158;"2";3
2853;125;"3";3
9594;267;"3";3
5114;873;"6";2
6291;625;"6";3
4330;815;"1";2
2458;943;"4";2
7209;222;"5";3
4176;972;"3";2
7862;884;"3";2
1647;562;"6";3
4221;263;"6";3
3627;572;"6";2
5565;998;"3";2
229;939;"4";2
8191;157;"5";2
9355;526;"3";2
1482;207;"4";3
9543;326;"3";3
8266;128;"1";2
5348;362;"4";3
2421;444;"1";3
6440;909;"4";3
322;631;"3";3
1941;11;"2";2
2354;373;"1";3
39;555;"4";2
5805;638;"4";2
9222;940;"3";3
8239;371;"1";2
5572;435;"1";3
3692;222;"5";3
2450;43;"2";3
6844;283;"1";2
9395;218;"3";3
7545;852;"2";2
1696;247;"5";3
767;179;"5";2
3364;741;"2";3
6476;759;"2";3
780;511;"5";2
3475;489;"5";3
9666;149;"3";2
5849;800;"5";3
1248;477;"1";2
4435;656;"2";2
3058;58;"6";2
4572;75;"4";2
4521;641;"6";3
5176;843;"6";2
7964;171;"4";2
3746;96;"2";2
1805;387;"2";2
524;479;"6";3
1728;303;"1";2
7431;35;"5";2
2518;590;"4";2
2464;69;"2";3
2043;353;"1";2
4474;343;"5";3
3445;427;"2";2
1513;896;"4";2
3865;754;"2";3
5180;223;"1";3
9297;976;"3";3
9907;240;"5";2
8000;52;"2";3
5796;90;"1";3
476;65;"1";3
3782;789;"6";3
6183;864;"2";3
9230;320;"2";2
6010;907;"2";2
5795;778;"6";3
5636;779;"5";2
754;985;"4";3
5825;93;"6";2
3624;373;"5";2
2282;798;"3";2
5439;578;"6";2
815;988;"4";2
6136;730;"4";3
3957;738;"1";3
5554;162;"5";3
5445;693;"5";3
947;835;"2";2
3422;663;"3";3
3254;955;"4";3
2731;619;"1";3
3528;355;"1";3
518;216;"4";2
2834;513;"2";3
5116;859;"5";3
9008;829;"3";2
2402;494;"3";2
3475;807;"5";3
3111;221;"2";3
200;571;"6";2
505;930;"5";2
1395;164;"2";2
7915;446;"3";3
5136;199;"1";3
9852;764;"3";3
1615;633;"5";2
7163;639;"5";3
451;708;"6";2
2225;662;"6";2
4039;734;"6";2
2983;299;"3";3
5885;960;"4";2
7648;893;"3";3
8238;654;"4";3
5342;211;"1";3
3869;587;"2";2
5612;746;"2";3
4033;600;"5";2
9425;12;"3";2
1417;1000;"4";2
4746;910;"6";2
9034;151;"6";2
6874;727;"6";2
4708;431;"4";2
5320;654;"6";2
270;394;"2";2
1112;655;"2";3
2917;393;"4";2
8366;569;"3";3
5334;144;"4";3
9647;79;"1";2
932;765;"5";2
8956;309;"2";3
9213;11;"5";2
3625;778;"3";3
2048;853;"6";2
4998;285;"5";3
7349;951;"5";2
3031;57;"4";3
1111;42;"4";2
9791;354;"6";2
1190;496;"2";2
8085;852;"2";3
9350;378;"6";3
7252;290;"6";3
252;345;"1";2
259;43;"2";2
9745;309;"1";2
1738;264;"4";2
8841;38;"1";2
1016;172;"6";3
3395;991;"3";2
8568;441;"3";2
6670;553;"5";3
1461;833;"6";3
6179;951;"6";2
7134;100;"2";3
9762;597;"1";2
2023;765;"6";3
6613;601;"4";2
1395;987;"4";2
7230;19;"3";3
4834;951;"3";2
1774;468;"4";2
1779;599;"4";2
8316;289;"3";3
4936;440;"4";2
2923;82;"1";3
8759;25;"1";3
535;859;"1";3
5841;687;"3";2
639;772;"2";3
9760;108;"1";2
924;118;"2";3
6495;619;"6";3
7982;156;"5";2
4887;128;"4";3
8889;382;"6";3
2173;381;"5";3
8088;663;"5";3
2375;528;"3";2
4971;697;"6";3
9193;798;"2";2
8920;784;"5";3
2673;951;"6";3
6133;85;"1";2
7099;326;"1";2
3233;888;"6";3
3649;166;"3";3
2684;974;"2";3
216;252;"3";2
8055;170;"5";2
1060;904;"4";3
4741;1;"5";3
6962;304;"3";2
3183;776;"5";2
9983;320;"1";3
7707;783;"5";3
8810;705;"3";2
7948;494;"6";2
1046;558;"3";2
3920;933;"6";3
5315;377;"1";2
1293;638;"1";2
4274;436;"1";2
9224;633;"2";3
7635;217;"5";3
7058;918;"3";3
6420;734;"2";2
8703;261;"2";3
3668;565;"6";3
6767;135;"4";2
8000;402;"1";3
7896;132;"3";2
4859;54;"4";3
7705;153;"6";3
6240;424;"2";2
1297;818;"1";3
6925;28;"4";2
4456;741;"4";2
4124;220;"3";2
7814;705;"2";3
4183;718;"1";3
3853;419;"4";3
6491;986;"6";3
2350;866;"4";2
1299;728;"3";3
7169;684;"2";2
4684;269;"4";2
6194;873;"2";2
4647;849;"3";2
8426;205;"4";3
5541;365;"6";2
9305;567;"3";3
4201;25;"1";2
651;14;"4";3
7309;431;"5";3
127;391;"2";2
7538;133;"1";3
8533;683;"3";2
5455;128;"1";3
6485;31;"3";3
7362;621;"2";2
7595;293;"3";2
2506;168;"1";2
179;579;"2";2
2170;930;"5";2
1801;892;"1";3
481;666;"5";2
6231;273;"4";2
9875;935;"2";3
1357;829;"5";2
3164;785;"4";3
9990;313;"1";3
8074;974;"3";3
547;877;"2";3
8074;612;"6";2
2736;414;"4";2
8631;359;"5";3
1320;773;"2";3
5023;76;"3";3
9239;473;"4";2
375;866;"2";2
9052;281;"1";3
7295;204;"1";2
8546;937;"6";3
4954;382;"4";3
8665;383;"3";3
7903;379;"2";2
1324;266;"6";2
5871;397;"5";3
347;17;"3";2
4173;918;"6";2
5317;398;"5";3
9235;894;"5";3
9818;483;"6";3
686;143;"2";2
6224;120;"4";2
5508;438;"1";3
2537;464;"1";2
6946;586;"1";2
9062;579;"2";3
9245;398;"2";2
6331;452;"1";3
7288;652;"1";2
5956;489;"3";3
6968;657;"1";2
5004;531;"5";2
5802;590;"5";3
26;274;"3";3
9604;906;"2";2
4385;656;"6";3
6723;972;"4";3
6863;983;"5";2
105;401;"5";3
5505;792;"1";3
284;920;"2";3
9826;470;"3";2
6434;69;"1";2
426;911;"1";3
3787;32;"2";2
2154;628;"1";3
9103;902;"6";3
4804;962;"2";3
4170;603;"1";2
2737;351;"5";3
827;262;"4";2
555;515;"3";2
5048;955;"1";3
3408;15;"3";3
4827;917;"6";3
9053;208;"5";3
2406;111;"3";3
7857;973;"4";3
1541;424;"2";3
9573;975;"3";2
2642;194;"4";3
7496;444;"2";2
3033;611;"5";3
8288;963;"1";2
1670;64;"6";2
3592;283;"6";2
610;56;"4";3
5510;42;"1";2
6689;779;"1";3
9782;354;"5";3
7085;514;"3";3
4377;998;"2";3
8520;453;"1";3
3594;683;"5";2
3499;597;"1";3
1115;1000;"5";3
8789;610;"6";2
9989;1;"1";3
2350;505;"3";2
4707;640;"1";2
4630;680;"3";3
4862;254;"1";2
1169;883;"4";2
2741;171;"6";2
4896;399;"3";2
1927;954;"5";3
3086;61;"2";3
4119;979;"4";3
5403;380;"5";3
2243;365;"6";3
7286;957;"4";2
5648;740;"5";3
7474;645;"5";3
3555;94;"3";3
4774;207;"3";3
4947;86;"5";3
1325;106;"4";2
9523;65;"3";2
5266;485;"5";2
2676;337;"4";3
6299;939;"3";3
5820;472;"1";3
7408;501;"1";3
4883;156;"4";2
3131;540;"6";2
6625;390;"3";2
7342;868;"5";3
5822;761;"4";2
2245;614;"3";2
2476;431;"2";2
2028;25;"4";2
1572;674;"3";3
6017;774;"4";2
3206;890;"2";3
8114;870;"3";3
5208;747;"5";2
219;583;"4";2
3737;609;"5";3
1995;812;"1";2
9851;379;"6";3
6518;832;"6";3
4532;293;"5";3
3818;773;"5";3
3508;95;"4";3
6562;608;"3";2
2517;390;"5";2
3588;662;"6";3
2209;968;"6";3
4092;322;"2";3
3186;598;"3";3
8759;436;"1";3
8207;196;"3";2
4133;345;"2";2
5347;744;"5";2
4050;250;"1";3
2502;106;"3";2
6130;604;"4";3
1831;277;"4";2
3423;442;"3";3
4143;404;"5";2
3230;749;"6";3
2325;341;"4";2
5490;423;"2";2
6850;169;"4";3
3367;732;"6";3
453;365;"5";2
1792;388;"5";3
802;707;"1";3
3924;908;"3";2
3583;782;"5";2
7994;34;"3";3
1129;740;"2";3
7920;830;"2";2
3990;30;"6";3
6589;55;"3";3
4384;263;"4";2
1836;374;"4";2
1427;804;"4";2
1197;663;"4";2
7795;817;"2";3
6298;28;"5";2
5522;548;"4";2
6483;766;"2";2
9914;660;"3";3
2847;46;"5";3
5402;719;"5";3
7223;685;"3";2
47;11;"6";3
2150;163;"4";2
1572;223;"6";3
6870;630;"3";3
8942;766;"6";2
8742;777;"6";3
7824;588;"5";2
7317;540;"5";3
6623;930;"2";3
2523;242;"3";3
223;985;"3";3
2766;136;"2";3
1714;950;"6";2
112;261;"5";3
1084;652;"5";2
